,0
0,4.188064989589816
1,4.653583454228706
2,5.085452934691593
3,5.489112829833095
4,5.867834095678259
5,6.219659141056394
6,6.556100989876652
7,6.88602996009896
8,7.19705741681078
9,7.485187487425803
10,7.777241754061865
11,8.034931661747676
12,8.296108595712894
13,8.558042570434223
14,8.812359620480999
15,9.038871715486854
16,9.278728308069244
17,9.494783072215498
18,9.711001390886297
19,9.934692094457887
20,10.156113123545149
21,10.344464498177498
22,10.547196451599172
23,10.75338922167837
24,10.941527068535565
25,11.121001687289224
26,11.287635443082976
27,11.475015115917419
28,11.673666472617551
29,11.861909127316869
30,11.999651110459995
