,0
0,4.383545411613217
1,2.784255055792746
2,4.004872501109853
3,3.3141706663051886
4,3.904837059173162
5,2.2672865276818057
6,2.804106739560446
7,2.3680615458623158
8,2.5802233233690086
9,2.434165870977055
10,2.3639376434076986
11,2.786959387162035
12,2.514063025399906
13,2.277062986027076
14,2.1228156660141857
15,2.4215272201692546
16,2.2590789064011503
17,2.158213752424471
18,2.430401413781359
19,2.4303239265156305
20,2.3907834252649414
21,2.5919383824656625
22,2.1584117034116836
23,2.0568681083953786
24,1.9070872546343447
25,1.9747425433089618
26,2.1170943906424218
27,1.957434701055292
28,2.0274094697551575
29,2.1314632851849042
30,1.953962824465546
