,0
0,4.187453954871143
1,4.652803166456239
2,5.089160210693267
3,5.485522285577451
4,5.870100883258407
5,6.218163554069873
6,6.561967518610367
7,6.8766719786862405
8,7.188604461022556
9,7.48075863862932
10,7.771938880962428
11,8.041407026977637
12,8.30626389041843
13,8.55721281981772
14,8.81447958187674
15,9.053241228262568
16,9.271950327067199
17,9.51407803582676
18,9.71310894845866
19,9.930509643866378
20,10.157799745373914
21,10.360075380602469
22,10.538006274675121
23,10.753839664240582
24,10.95204201645725
25,11.152280224995476
26,11.301616418778767
27,11.460137786258722
28,11.673394641516007
29,11.853426072000282
30,12.001885597967874
