,0
0,4.7531885927668585
1,3.418684221119347
2,2.5801676638013897
3,3.138227712518305
4,2.653672220474643
5,2.257383104999765
6,7.170057213009143
7,2.491818701135458
8,2.778059042160701
9,3.0461922924304607
10,2.198830340168726
11,2.785188639633458
12,2.6054880087478565
13,2.1306331338835918
14,2.4087997764446962
15,2.218206389674447
16,1.9363738884217994
17,2.284220065129794
18,2.068956569584822
19,2.0809362353874175
20,1.9963658136400833
21,2.2061711020346144
22,1.997218002748412
23,1.9100096145271137
24,1.8838858104579719
25,2.2930769908374167
26,1.9284153698854418
27,1.9682693015624684
28,1.9554682195546886
29,1.958315596450829
30,1.940857851776827
