,0
0,3.0304732748590384
1,3.4818178749508086
2,3.6206595596920836
3,3.647182984303522
4,3.641139457312862
5,3.689550658191259
6,3.5439868696876853
7,3.4737130875967788
8,3.7918783268711147
9,3.7882187378282532
10,3.773922772226647
11,3.7641492241251795
12,3.7452678080531783
13,3.706471796091321
14,3.688989981281633
15,3.654535482562224
16,3.6065719315889653
17,3.58096395782002
18,3.5509111491730527
19,3.8521993710046982
20,3.7696198014834885
21,3.8521621397038
22,3.8441741595807852
23,3.7143011647541484
24,3.687544049331653
25,3.815831520260066
26,3.820048621304345
27,3.8132656813541606
28,3.7781989016069804
29,3.871501994038967
30,3.771069707360708
