,0
0,22.847399829497014
1,23.955669224211423
2,22.59164535379369
3,22.762148337595907
4,23.358908780903665
5,24.978687127024724
6,21.312872975277067
7,23.785166240409207
8,21.22762148337596
9,23.614663256606992
10,23.017902813299234
11,21.909633418584825
12,23.444160272804773
13,21.568627450980394
14,24.808184143222505
15,23.358908780903665
16,21.22762148337596
17,15.430520034100597
18,21.483375959079282
19,17.476555839727194
20,19.096334185848253
21,20.034100596760442
22,21.568627450980394
23,20.28985507246377
24,22.25063938618926
25,23.444160272804773
26,21.057118499573743
27,22.932651321398126
28,23.358908780903665
29,22.932651321398126
30,22.6768968456948
