,0
0,27.280477408354646
1,24.978687127024724
2,23.273657289002557
3,21.568627450980394
4,19.607843137254903
5,19.607843137254903
6,17.988064791133844
7,18.32907075873828
8,17.050298380221655
9,17.22080136402387
10,16.11253196930946
11,15.174765558397272
12,14.663256606990622
13,14.322250639386189
14,15.004262574595055
15,13.981244671781756
16,12.27621483375959
17,13.213981244671782
18,13.640238704177323
19,13.384484228473998
20,12.020460358056265
21,11.3384484228474
22,12.27621483375959
23,12.787723785166241
24,12.190963341858483
25,10.059676044330775
26,11.3384484228474
27,11.508951406649617
28,11.253196930946292
29,10.82693947144075
30,9.974424552429667
