,0
0,4.186973022738975
1,4.65477910671826
2,5.091192786668203
3,5.490329955584089
4,5.866027906010706
5,6.22172145851814
6,6.56302595352496
7,6.883487217451567
8,7.1938258078540205
9,7.489797901852977
10,7.767100886272168
11,8.045385696573804
12,8.299849125892917
13,8.564308608017974
14,8.803316651190986
15,9.055569452127747
16,9.279546583631895
17,9.51428859385188
18,9.724465182836807
19,9.931539149253346
20,10.15904855643556
21,10.376986539068934
22,10.537981259585735
23,10.738147162814476
24,10.923550681926082
25,11.152216837343675
26,11.317402177379648
27,11.467993104086949
28,11.642515845820302
29,11.821030284163951
30,12.04016238160372
