,0
0,0.15765721662329474
1,0.12571596366626647
2,0.11811704576583341
3,0.11648182114687908
4,0.11659054379065993
5,0.11754148357420922
6,0.11859315300270039
7,0.14174730796490023
8,0.14018973526159062
9,0.13242804544701106
10,0.12921357515657403
11,0.1196144017444594
12,0.12438644393044317
13,0.11845295248572921
14,0.1180326162312036
15,0.1178791529776136
16,0.11784912572492462
17,0.11767967797541513
18,0.11760632813392512
19,0.11780567245682774
20,0.11781298472357266
21,0.11806444681612596
22,0.11930570305656141
23,0.11823659058332632
24,0.11776971539358565
25,0.11803981781318702
26,0.11751142371892133
27,0.11748789520574987
28,0.11719387275740993
29,0.11721443839642681
30,0.11695347493301632
