,0
0,0.4972863507230399
1,0.42053894308211176
2,0.40412707979276885
3,0.4017048146296003
4,0.4049913398756172
5,0.4082296753808108
6,0.4449031879558955
7,0.440625121958525
8,0.4309920609935722
9,0.42731467350020497
10,0.42102806524805664
11,0.4156592330975378
12,0.41500256016282694
13,0.4120026902675644
14,0.411115165393233
15,0.40431858501232903
16,0.4107729955085883
17,0.41112973850973844
18,0.4115524227760693
19,0.40713448843796896
20,0.4085000872262503
21,0.4063719514078704
22,0.4111123874595655
23,0.4053564798995449
24,0.41345642887016826
25,0.4035590136894694
26,0.41530694453522965
27,0.40388404462994976
28,0.40353330646528124
29,0.40687745167702766
30,0.4057871423965212
