,0
0,22.421142369991475
1,22.847399829497014
2,20.11935208866155
3,19.69309462915601
4,17.988064791133844
5,17.561807331628305
6,16.538789428815004
7,16.28303495311168
8,15.601023017902813
9,15.515771526001705
10,14.492753623188406
11,14.748508098891731
12,14.407502131287298
13,14.151747655583973
14,13.554987212276215
15,13.640238704177323
16,12.787723785166241
17,12.958226768968457
18,10.571184995737426
19,12.27621483375959
20,11.082693947144074
21,11.167945439045184
22,10.059676044330775
23,10.144927536231885
24,10.144927536231885
25,11.423699914748507
26,9.292412617220801
27,10.3154305200341
28,10.230179028132993
29,11.167945439045184
30,9.548167092924126
