,0
0,0.40209317436044856
1,0.3537523642617015
2,0.319125278261148
3,0.2939708620274838
4,0.2728121042601328
5,0.2563048998011093
6,0.24217592795207826
7,0.23020106922145916
8,0.22018108836940392
9,0.2108979900149025
10,0.20280691976085638
11,0.1957840967361932
12,0.18910501590798742
13,0.18311167810673684
14,0.17778899501292275
15,0.17307103780168154
16,0.16855548135226867
17,0.1643629112798996
18,0.16048207082451235
19,0.1568004836627334
20,0.15342664910081863
21,0.15028166626619094
22,0.14731951317324363
23,0.14450290121619458
24,0.14185891096771797
25,0.13936087284266507
26,0.136984821660766
27,0.13473243176612387
28,0.1325801454742755
29,0.13055398347503008
30,0.12859796390392111
