,0
0,5.170175141697268
1,4.491169206755521
2,4.202941766007235
3,3.6367027449093894
4,3.6300970563425317
5,3.8975293466274907
6,3.0131169570214675
7,3.6440072329107016
8,2.8849027712189192
9,2.8133127517397454
10,3.6705282899600706
11,3.5352234299119925
12,4.2437241646444255
13,2.862398490694311
14,2.6292259855003315
15,2.7482571037003467
16,2.554194605840076
17,2.477566950547861
18,2.330298336593849
19,2.3896554888591246
20,2.6899346703923652
21,2.4815494505853724
22,2.541195444748999
23,2.5096221708343527
24,2.6159120769749484
25,2.3490970389213253
26,2.6238835287723026
27,2.177267326268537
28,2.4153700985095607
29,2.3481912456174796
30,2.50313574411038
