,0
0,4.876298774450269
1,3.9371899435206976
2,2.8430379030597717
3,3.3906447425207475
4,4.662728567317384
5,14.8189834472792
6,5.279679002328431
7,12.71558988332102
8,12.74764506345927
9,13.01100257089911
10,10.12112053702101
11,15.07505301849981
12,16.81615810573659
13,11.04173899955112
14,12.082419640539536
15,9.026554308143941
16,7.925581358502144
17,12.9275623438606
18,19.529913232836545
19,21.253672967046963
20,16.55536112321647
21,14.888878258491161
22,28.008716903739032
23,15.60212098602082
24,14.528737849071575
25,17.518768734621634
26,15.906017871345894
27,32.41586492356262
28,38.21545547970508
29,28.781071390764026
30,18.39373191479822
