,0
0,3.6486743634107968
1,4.170705763863839
2,4.638687154128406
3,5.064496575167127
4,5.45695749917351
5,5.8395636644126325
6,6.185077260596942
7,6.513727555153426
8,6.833008547082574
9,7.123300222773791
10,7.419564687075016
11,7.6908011467823325
12,7.975351884996795
13,8.22259801087577
14,8.481249631715253
15,8.718735613754827
16,8.947182926756737
17,9.184959464700635
18,9.415590976578176
19,9.658002931479162
20,9.843711420128988
21,10.030565913302071
22,10.260807655132476
23,10.444900240017464
24,10.630217933763463
25,10.854598802637897
26,11.004292033430348
27,11.188858937053338
28,11.37414522874136
29,11.517763077669885
30,11.724942030304597
