,0
0,5.621702780405549
1,4.764549140762801
2,4.087541433421744
3,3.9940301232509903
4,3.3800202661686614
5,3.27168130608316
6,4.546042122691826
7,3.1503042241299166
8,3.3973846999280615
9,2.8405490787310423
10,2.6943975212047615
11,2.8513398813733803
12,3.3705859800987836
13,2.7136596100495933
14,2.5201451100830994
15,2.7860054280442914
16,2.8951973074155264
17,2.4593742632071036
18,3.151832512627093
19,2.2730216884131065
20,2.4384409868286676
21,2.38238525445748
22,2.2779945779504764
23,2.353557851712768
24,2.446488323334422
25,2.424609587258141
26,2.3407793724845276
27,2.5412794082892267
28,2.562354074674788
29,2.3265072925960237
30,2.4556201601073178
