,0
0,5.074034709512561
1,4.660291130632494
2,3.9414867444430914
3,4.11092397572311
4,4.573229103081519
5,4.088515845701154
6,3.41506870147319
7,4.003424539155119
8,3.0810284474776832
9,2.8275704131678716
10,3.0803539650538356
11,2.8176795197787765
12,2.9295323698529523
13,2.818688230688369
14,2.508809707715093
15,2.86688959482982
16,2.6582544002609385
17,2.421695073406652
18,2.6475881448333225
19,2.4830716856205735
20,2.407549458167757
21,2.541810981565041
22,2.6823798404724903
23,2.253805738874257
24,2.33823239548865
25,2.519607675028653
26,2.395092090777764
27,2.5428943314242334
28,2.4421633206609377
29,2.6108101592628943
30,2.3050559113656237
