,0
0,27.365728900255753
1,23.10315430520034
2,22.08013640238704
3,20.545609548167093
4,20.28985507246377
5,19.77834612105712
6,18.925831202046037
7,17.647058823529413
8,17.561807331628305
9,16.794543904518328
10,15.686274509803921
11,15.345268542199488
12,15.089514066496164
13,14.236999147485081
14,14.322250639386189
15,14.83375959079284
16,12.702472293265131
17,12.446717817561808
18,11.84995737425405
19,12.531969309462916
20,12.190963341858483
21,11.253196930946292
22,11.082693947144074
23,12.105711849957375
24,10.997442455242966
25,12.446717817561808
26,10.485933503836318
27,11.935208866155158
28,10.997442455242966
29,10.656436487638533
30,11.508951406649617
