,0
0,22.847399829497014
1,21.483375959079282
2,20.375106564364877
3,19.69309462915601
4,18.15856777493606
5,18.073316283034952
6,16.70929241261722
7,17.135549872122763
8,16.027280477408354
9,15.686274509803921
10,14.066496163682864
11,14.236999147485081
12,13.895993179880648
13,13.72549019607843
14,13.128729752770674
15,13.554987212276215
16,12.958226768968457
17,13.213981244671782
18,12.702472293265131
19,13.128729752770674
20,11.764705882352942
21,9.633418584825234
22,12.531969309462916
23,11.253196930946292
24,11.3384484228474
25,11.3384484228474
26,9.633418584825234
27,10.230179028132993
28,9.036658141517476
29,10.230179028132993
30,10.144927536231885
