,0
0,3.6516863723188693
1,4.173314042568447
2,4.644338577891179
3,5.0619290942166835
4,5.468289442385198
5,5.829288381973236
6,6.184658844986478
7,6.522410686844009
8,6.827721682198763
9,7.121012877416215
10,7.4292635619817595
11,7.70249399231731
12,7.9775839665113475
13,8.22535021468519
14,8.482597053539362
15,8.718858191538368
16,8.95259912988036
17,9.165528490053697
18,9.402660958385075
19,9.609773399657131
20,9.852576169842669
21,10.051812816686663
22,10.244291048829028
23,10.426289450232371
24,10.618626516309268
25,10.832058113087689
26,11.032132938610653
27,11.175411427387044
28,11.402580318434692
29,11.519690705632936
30,11.694392253792522
