,0
0,0.15730598181747119
1,0.12580453781981407
2,0.11806405718475058
3,0.11640514571090836
4,0.11672562339941721
5,0.11743869489139958
6,0.11849141147136043
7,0.11947052072492795
8,0.13656527638459426
9,0.13110166039745447
10,0.12845756335751427
11,0.12539489840184334
12,0.12368875426323223
13,0.12253977198509497
14,0.11779022069830829
15,0.1206721060302143
16,0.11779970536432269
17,0.11766353473710164
18,0.1191331573340559
19,0.1177295912456383
20,0.1178653018960454
21,0.12021788678594487
22,0.11825248179160631
23,0.11847256942233418
24,0.11843161944444955
25,0.11825214756434298
26,0.11836872375954187
27,0.11734827212382151
28,0.11740183345997914
29,0.11708943957521721
30,0.11838169475761998
