,0
0,26.683716965046887
1,25.404944586530263
2,23.358908780903665
3,20.801364023870416
4,20.71611253196931
5,19.69309462915601
6,18.67007672634271
7,17.391304347826086
8,17.050298380221655
9,16.624040920716112
10,15.26001705029838
11,14.919011082693947
12,15.004262574595055
13,15.004262574595055
14,14.066496163682864
15,14.322250639386189
16,12.958226768968457
17,13.213981244671782
18,11.167945439045184
19,13.384484228473998
20,13.384484228473998
21,11.84995737425405
22,10.3154305200341
23,10.144927536231885
24,12.020460358056265
25,12.105711849957375
26,10.82693947144075
27,11.082693947144074
28,10.230179028132993
29,11.423699914748507
30,9.292412617220801
