,0
0,3.3556331770198056
1,3.3020071716275563
2,5.463019360686228
3,3.0333397282828543
4,2.900810379314583
5,4.110383815669438
6,2.3322232492615393
7,2.7850311644928536
8,2.2373786362756984
9,2.5388417881572622
10,2.2691994377036413
11,2.2909694474205033
12,2.2057105764722005
13,2.243889216203568
14,2.3477271173645398
15,2.316109151669046
16,2.5255351668288006
17,2.29812914930731
18,1.9243952741738306
19,2.240802289383668
20,2.0411042574133926
21,2.105917170737803
22,1.9185344687280648
23,2.0976087092936657
24,1.9422271009771024
25,2.0142230994864816
26,1.9526054609938506
27,2.0551136705984923
28,2.0370569199753983
29,2.01980421893741
30,2.285442148732145
