,0
0,3.682753636108533
1,3.6925558297218575
2,4.401019979543505
3,2.7601393513743684
4,2.4947221673248112
5,3.5665791827403392
6,3.3437171779174433
7,2.683696401454501
8,2.1929346741167897
9,4.132371420626672
10,2.119129740094419
11,2.9937226475149687
12,2.552037756497428
13,2.2388103782718822
14,2.197407551489203
15,2.8453647026066906
16,2.634758021547133
17,2.3434432708172186
18,2.098231241771658
19,2.45218853503653
20,2.2770558704148653
21,2.2565569889144186
22,2.558564671242723
23,2.0251621827174215
24,2.1098865256061585
25,2.0100437258087873
26,2.0186746177372803
27,2.4558434488242953
28,2.3536666739614382
29,1.9680790310962823
30,2.0022603342094594
