,0
0,24.04092071611253
1,23.273657289002557
2,22.6768968456948
3,24.978687127024724
4,25.319693094629155
5,26.00170502983802
6,24.55242966751918
7,23.6999147485081
8,18.755328218243818
9,23.017902813299234
10,22.6768968456948
11,24.381926683716966
12,24.978687127024724
13,22.932651321398126
14,22.335890878090368
15,19.69309462915601
16,26.17220801364024
17,23.358908780903665
18,19.948849104859335
19,23.955669224211423
20,22.421142369991475
21,24.12617220801364
22,23.358908780903665
23,20.6308610400682
24,21.994884910485933
25,20.11935208866155
26,25.234441602728047
27,22.6768968456948
28,21.824381926683717
29,24.63768115942029
30,24.381926683716966
