,0
0,0.4966139026773072
1,0.42074145365674515
2,0.4038955479256794
3,0.4019259700463204
4,0.4035319321623156
5,0.40847211978333425
6,0.41543996897749214
7,0.4451515775603502
8,0.4393680492086852
9,0.4222506273275319
10,0.42010561348838027
11,0.4149340789651558
12,0.4135153693897335
13,0.4126316924052438
14,0.41119253645157977
15,0.4047188445465992
16,0.41055518325086376
17,0.40547546652746896
18,0.4062706136450541
19,0.4072895333170451
20,0.40834929724731084
21,0.40982569292520216
22,0.40637284586065087
23,0.40490186531958056
24,0.4042905838427106
25,0.4037852615275701
26,0.4038784347442227
27,0.4040460057000038
28,0.4035168222249657
29,0.4052739549649234
30,0.4045806393497935
