,0
0,24.808184143222505
1,22.25063938618926
2,20.6308610400682
3,19.948849104859335
4,18.925831202046037
5,18.32907075873828
6,17.647058823529413
7,16.28303495311168
8,15.515771526001705
9,16.11253196930946
10,15.004262574595055
11,14.066496163682864
12,13.895993179880648
13,13.554987212276215
14,14.066496163682864
15,13.640238704177323
16,11.935208866155158
17,11.935208866155158
18,13.128729752770674
19,11.764705882352942
20,11.84995737425405
21,9.88917306052856
22,10.571184995737426
23,9.88917306052856
24,11.508951406649617
25,9.292412617220801
26,10.571184995737426
27,9.207161125319693
28,8.525149190110827
29,10.400682011935208
30,8.35464620630861
