,0
0,24.978687127024724
1,23.955669224211423
2,24.55242966751918
3,28.04774083546462
4,27.280477408354646
5,25.916453537936913
6,24.722932651321397
7,24.296675191815858
8,26.342710997442456
9,24.12617220801364
10,26.768968456947995
11,21.568627450980394
12,25.575447570332482
13,28.473998294970162
14,27.10997442455243
15,24.12617220801364
16,25.49019607843137
17,24.55242966751918
18,24.893435635123616
19,24.978687127024724
20,20.971867007672635
21,26.257459505541348
22,25.319693094629155
23,24.808184143222505
24,26.854219948849106
25,27.45098039215686
26,27.195225916453538
27,26.427962489343564
28,27.195225916453538
29,27.45098039215686
30,26.51321398124467
