,0
0,0.15801262931332324
1,0.12592195621779367
2,0.11835180667222517
3,0.11639810172560779
4,0.11670910378416492
5,0.11743366465790105
6,0.14828395492998314
7,0.14423779563265554
8,0.13767731393357685
9,0.1334975308892481
10,0.12833195461834893
11,0.12033694797883959
12,0.12386895588756895
13,0.12255263204352965
14,0.1211524486461168
15,0.11770605551403883
16,0.11765180953313738
17,0.11755058691070054
18,0.11766021440728908
19,0.12122980203034378
20,0.12020308899123595
21,0.11803165663433242
22,0.119119825964315
23,0.11860888549087997
24,0.11842768247188906
25,0.11807114256954206
26,0.11785086462150794
27,0.11784179130469616
28,0.11717603639624774
29,0.11945250223423379
30,0.11715984976766254
