,0
0,4.768849236986716
1,3.5537148791447355
2,2.946779630328216
3,4.611765200552038
4,5.390919494411387
5,4.058892535910613
6,7.679356286477381
7,11.875677918909352
8,7.260322905236234
9,11.380573420643964
10,15.778327135352292
11,12.770994361996465
12,9.200326600387912
13,7.6827792767844
14,15.770964742551573
15,5.884296284163249
16,26.453954742061658
17,26.14583258015245
18,12.126154200959357
19,15.218653834525355
20,15.719805130169188
21,14.271453110930855
22,17.775358112344783
23,13.834599676379609
24,17.971902383785547
25,18.127258427581598
26,21.759149692926925
27,69.98584374657982
28,29.844269422635232
29,8.744628567513509
30,47.6712236093541
