,0
0,3.9747936605448406
1,4.181631163134128
2,4.217230461476183
3,4.191485440947998
4,4.119301116324817
5,4.36007969268706
6,4.004414603389653
7,3.955972941121233
8,4.345533860178414
9,4.3343945223683615
10,4.2848130861198275
11,4.249994006855616
12,4.221895577735987
13,4.18035215685525
14,4.154717171526446
15,4.369965143566244
16,4.358722715585175
17,4.484037765383294
18,4.053972236326818
19,4.26871409021429
20,4.400727534201998
21,4.381665321997328
22,4.208895610549131
23,3.971355091432432
24,4.344507393649849
25,4.320512434339092
26,4.2954930692222435
27,4.291302860363959
28,4.14088380624848
29,4.450430158706626
30,4.242283438231349
