,0
0,4.057118153082133
1,2.677626492522624
2,9.284467723081287
3,3.2412323374099063
4,3.7473598253165594
5,3.535268788875266
6,4.3114942795395494
7,2.8934165151159568
8,2.570728580453634
9,2.531977049023036
10,2.3305836341835486
11,2.525410315578709
12,2.271047580232886
13,2.3389576181265603
14,2.3548810603996326
15,2.0664550370733195
16,2.1300041557448384
17,2.3277311298364527
18,2.154386432101866
19,2.010557516681589
20,1.8932616910564488
21,2.2679251315741986
22,2.1977360101360026
23,2.1330201109086366
24,1.9954786787860908
25,2.172434334888754
26,1.988094278817823
27,2.126609653831975
28,1.861534762829823
29,2.083998370715995
30,1.9861628873879629
