,0
0,25.234441602728047
1,24.893435635123616
2,22.421142369991475
3,22.25063938618926
4,20.545609548167093
5,19.352088661551576
6,18.15856777493606
7,17.73231031543052
8,16.538789428815004
9,15.856777493606138
10,16.11253196930946
11,14.322250639386189
12,15.174765558397272
13,14.83375959079284
14,13.981244671781756
15,13.81074168797954
16,13.72549019607843
17,12.787723785166241
18,13.384484228473998
19,13.29923273657289
20,13.384484228473998
21,11.3384484228474
22,11.84995737425405
23,12.787723785166241
24,12.27621483375959
25,12.105711849957375
26,11.3384484228474
27,11.508951406649617
28,9.121909633418586
29,9.292412617220801
30,11.253196930946292
