,0
0,3.650532285351326
1,4.174626470201888
2,4.640382662885413
3,5.066305506684407
4,5.4646279733683025
5,5.834836879952589
6,6.18112575723591
7,6.529408611941236
8,6.832363134434071
9,7.124778217958279
10,7.4288481702361615
11,7.700352621916595
12,7.976906202375139
13,8.245868023656465
14,8.476722641376758
15,8.722053254237611
16,8.944876153359328
17,9.174826191407487
18,9.397117904677502
19,9.630797941653922
20,9.854559716151245
21,10.034209412726266
22,10.255011384149848
23,10.445518758911103
24,10.624092479230157
25,10.811735025753308
26,11.015945128607248
27,11.209736334116151
28,11.365417155784177
29,11.509723625427503
30,11.719632424422844
