,0
0,23.18840579710145
1,22.6768968456948
2,21.994884910485933
3,19.352088661551576
4,18.67007672634271
5,18.414322250639387
6,17.391304347826086
7,15.942028985507246
8,14.663256606990622
9,15.174765558397272
10,14.066496163682864
11,15.26001705029838
12,13.981244671781756
13,13.29923273657289
14,13.895993179880648
15,12.020460358056265
16,12.617220801364024
17,12.361466325660698
18,13.043478260869565
19,12.27621483375959
20,10.997442455242966
21,11.082693947144074
22,10.400682011935208
23,11.935208866155158
24,12.190963341858483
25,10.144927536231885
26,10.82693947144075
27,9.121909633418586
28,8.951406649616368
29,10.912190963341859
30,9.633418584825234
