,0
0,3.654715317273422
1,4.1720153160292535
2,4.6321709985980135
3,5.062818283850552
4,5.458627431035411
5,5.82765445423983
6,6.18770721423472
7,6.515014536883166
8,6.83985931070988
9,7.130021055387711
10,7.419238591528609
11,7.699892086378294
12,7.975374941237987
13,8.223468476809806
14,8.476376214714524
15,8.72473293464214
16,8.95333837345504
17,9.184703050004302
18,9.40772363788205
19,9.618916205593774
20,9.840628267304812
21,10.043067035278803
22,10.24718661235832
23,10.443211886462006
24,10.654822221840762
25,10.823362535203247
26,11.00005960561716
27,11.194068367059076
28,11.343163680099433
29,11.541152597784231
30,11.696276876439041
