,0
0,5.711506499904106
1,4.199825492468486
2,3.984919132635572
3,3.645288428811536
4,3.5035860809122967
5,3.3210506119950978
6,3.5558451718202986
7,3.2653771457513128
8,3.011909792369742
9,3.3576480536750855
10,2.6974597239093936
11,2.7027756110280095
12,2.722277990587237
13,2.875094692990346
14,2.8056659976411447
15,2.6363511452169313
16,2.614955346542374
17,2.8245046790587462
18,2.6316266987514636
19,2.6981331181299675
20,2.3221906029883077
21,2.4370929759709967
22,2.582754976066875
23,2.541558138385948
24,2.194182202855432
25,2.5946241988574372
26,2.3834850053640153
27,2.5767810330227348
28,2.3956461943727474
29,2.5411809671795
30,2.320836865108312
