,0
0,3.2520656600377746
1,3.532753286446703
2,5.994439875115363
3,3.9740810857862066
4,3.0126053933881956
5,2.3488193288046237
6,2.108145321303716
7,2.7463412550604662
8,2.0703776250364787
9,2.187632195105956
10,2.721952764443935
11,2.623732873814061
12,2.3328601238422073
13,2.2926463606152776
14,2.353822809127516
15,2.053042767582178
16,2.359107450238834
17,2.224031662754438
18,2.3385876234175815
19,2.0965579172011
20,2.146351491144277
21,2.1647514393966616
22,2.123797951122742
23,2.130111149482509
24,2.215906449166814
25,2.1021407364066858
26,2.191873133424927
27,1.908858290220735
28,1.9022663141505238
29,1.9259113457954373
30,2.0005387258253853
