,0
0,26.59846547314578
1,24.381926683716966
2,21.824381926683717
3,20.71611253196931
4,20.6308610400682
5,20.460358056265985
6,18.073316283034952
7,17.476555839727194
8,17.647058823529413
9,16.36828644501279
10,15.686274509803921
11,15.942028985507246
12,15.345268542199488
13,14.407502131287298
14,15.004262574595055
15,13.128729752770674
16,12.361466325660698
17,13.640238704177323
18,11.508951406649617
19,13.640238704177323
20,12.958226768968457
21,11.423699914748507
22,12.105711849957375
23,10.997442455242966
24,11.764705882352942
25,9.803921568627452
26,12.361466325660698
27,9.462915601023019
28,9.718670076726342
29,10.912190963341859
30,9.462915601023019
