,0
0,3.023032088019361
1,3.4883008459758855
2,3.6222889596425074
3,3.6510250316438984
4,3.637076009217305
5,3.608434634731262
6,3.542680264730189
7,3.465134400968089
8,3.787379760306581
9,3.793616426952165
10,3.7876918361874465
11,3.7607966602267084
12,3.738921589903951
13,3.7081801521321407
14,3.8152495260089228
15,3.642469452082368
16,3.612017665285207
17,3.8183564320718135
18,3.7921786622783515
19,3.78477335758877
20,3.7687239454646613
21,3.752799942643708
22,3.8479744984203603
23,3.8357520999257826
24,3.842087454820735
25,3.669389333449748
26,3.807102343139188
27,3.7928831780585557
28,3.784750499984069
29,3.772503850593401
30,3.8940561143128143
