,0
0,0.49791383715809306
1,0.4206719576787141
2,0.4038739470342813
3,0.4016843691636825
4,0.4033092287759765
5,0.40945615412519104
6,0.4154381037742409
7,0.4190732388293794
8,0.42991934597178477
9,0.42471628996843463
10,0.4225412076679784
11,0.4154655731123845
12,0.4144577358773983
13,0.4118878459219872
14,0.40438061782586443
15,0.41119356658209794
16,0.4108892580549854
17,0.40554067289080237
18,0.40641968373219156
19,0.4073534937986841
20,0.4084502959427395
21,0.40982166749335075
22,0.4065998297591067
23,0.40503781603272565
24,0.4048670899252107
25,0.41409979530683255
26,0.4033575386601706
27,0.4041552469621452
28,0.4042153156953449
29,0.404577742955033
30,0.4054200443532528
