,0
0,0.15790565634464027
1,0.12582724370421738
2,0.11817643314617077
3,0.11646401252334625
4,0.11660379799605529
5,0.11741076735756824
6,0.11860726112639387
7,0.11951545230463857
8,0.12035590428883716
9,0.13197194041205842
10,0.12774383486244537
11,0.12529545961867689
12,0.12396687914936265
13,0.12326719690093549
14,0.12090675659707845
15,0.1177501247208586
16,0.12003008970078496
17,0.11770393540020609
18,0.12302226061895682
19,0.12206424453848147
20,0.1180007239165851
21,0.11953161938077175
22,0.11875943272371656
23,0.11880211960279108
24,0.11772004456250178
25,0.11796589773248121
26,0.11767996427890735
27,0.11763838348511507
28,0.11726456050176756
29,0.1171770565904433
30,0.11843909621853838
