,0
0,3.9661638456245125
1,4.182500398445153
2,4.215765300180499
3,4.183131846816413
4,4.128589213274265
5,4.062815426516705
6,4.011800015450008
7,3.9516591330388056
8,3.917486659680368
9,4.3163544992172005
10,4.28180748182157
11,4.250659972571594
12,4.22339449071215
13,4.192903206337707
14,4.14699831928282
15,4.370106129013553
16,4.10649544890782
17,4.335296713565914
18,4.4323469827099835
19,4.4202145683662595
20,4.2506848293910595
21,4.391572947700368
22,4.373753150666548
23,4.351553205090227
24,4.34954742819296
25,4.3190831449986895
26,4.301730147803561
27,4.29342608464568
28,4.2692347941192725
29,4.2561985174350045
30,4.453733087146521
