,0
0,3.6501135084247975
1,4.172904855552281
2,4.637723119743113
3,5.072606362499642
4,5.470576494408585
5,5.828855962970715
6,6.188114618645404
7,6.504625419172981
8,6.838052244301225
9,7.129144049538784
10,7.423307678445661
11,7.69202545405844
12,7.971218697448389
13,8.218605889525247
14,8.4768412999749
15,8.70979753082615
16,8.973033756649311
17,9.177387838350942
18,9.395310680357783
19,9.619693244494657
20,9.855366384682432
21,10.044969533936332
22,10.227973040198352
23,10.454767521224284
24,10.636127608404685
25,10.803048984480284
26,10.993258102220496
27,11.175000820060703
28,11.365972834917244
29,11.51781531251032
30,11.682940972211295
