,0
0,0.15863897841333144
1,0.1256598540645776
2,0.1182176936977531
3,0.11642771266742387
4,0.1167010421498029
5,0.1174431422998257
6,0.14758522114087938
7,0.14601477324787565
8,0.13636062445005748
9,0.13156899381799145
10,0.1287091130364692
11,0.1252969947517506
12,0.12391421421087223
13,0.12243683186610982
14,0.1179446610122197
15,0.11781779089609794
16,0.12577940309856506
17,0.11767004205000244
18,0.11770714080205981
19,0.12137148984305302
20,0.1205874128923771
21,0.1181250411073538
22,0.11975637837487843
23,0.11846137878410654
24,0.11816226292730093
25,0.11779724460430294
26,0.1179669476408826
27,0.11754851162255973
28,0.11753328894263476
29,0.11822925970016661
30,0.11873674908710789
