,0
0,5.118147957663795
1,3.6326496805863973
2,2.901172676619174
3,4.742229769948541
4,9.629563640464355
5,4.784605373152935
6,6.451365994684369
7,13.246630180206205
8,14.578199833472047
9,12.206130971433803
10,11.94281194785296
11,11.023384222151739
12,15.110978818035528
13,12.162767609635953
14,9.053359921012259
15,10.658288160670185
16,9.263772648049287
17,16.43032158973662
18,10.35948515268279
19,20.77789643033269
20,16.48566990839056
21,16.54890338169572
22,21.52552317557743
23,14.55201717678243
24,16.464354829689977
25,17.701033061131554
26,20.266400515178788
27,16.395589772614628
28,50.17677224912094
29,60.714343730103444
30,53.859990895022285
