,0
0,22.6768968456948
1,25.66069906223359
2,26.683716965046887
3,24.978687127024724
4,28.644501278772378
5,28.729752770673485
6,25.06393861892583
7,22.08013640238704
8,21.824381926683717
9,22.25063938618926
10,26.683716965046887
11,25.14919011082694
12,25.49019607843137
13,24.978687127024724
14,23.444160272804773
15,22.6768968456948
16,22.08013640238704
17,25.831202046035806
18,24.808184143222505
19,23.358908780903665
20,19.352088661551576
21,26.00170502983802
22,25.66069906223359
23,24.893435635123616
24,23.444160272804773
25,25.234441602728047
26,27.195225916453538
27,24.63768115942029
28,27.706734867860188
29,23.358908780903665
30,28.388746803069054
