,0
0,24.893435635123616
1,21.568627450980394
2,24.296675191815858
3,23.444160272804773
4,26.00170502983802
5,24.978687127024724
6,18.24381926683717
7,21.909633418584825
8,23.6999147485081
9,19.096334185848253
10,25.49019607843137
11,22.847399829497014
12,25.14919011082694
13,23.6999147485081
14,19.352088661551576
15,19.522591645353792
16,21.22762148337596
17,19.26683716965047
18,25.49019607843137
19,22.932651321398126
20,22.16538789428815
21,21.6538789428815
22,21.568627450980394
23,23.10315430520034
24,23.444160272804773
25,21.568627450980394
26,24.55242966751918
27,21.483375959079282
28,21.73913043478261
29,20.460358056265985
30,22.6768968456948
