,0
0,3.029949809699176
1,3.4864239441441205
2,3.625114801888696
3,3.6539870783322947
4,3.632242761669559
5,3.5950933318362432
6,3.76171014540885
7,3.7772206102915162
8,3.792329190952489
9,3.789637277961535
10,3.7773326177244515
11,3.774962764242618
12,3.7394265759941914
13,3.7156959578383946
14,3.810211931118895
15,3.825360501143517
16,3.818260677720223
17,3.8124196438088287
18,3.5491650643386814
19,3.7931142829974713
20,3.7649203720587106
21,3.7520664330973332
22,3.8419754862271773
23,3.7139594146475106
24,3.691977395309856
25,3.8195783272175508
26,3.825155336040908
27,3.8000318839767506
28,3.7839163621135294
29,3.7806915594761357
30,3.7586581218028243
