,0
0,0.49749907673947924
1,0.42080397620926613
2,0.40399755725500364
3,0.4018197960622788
4,0.404945073154025
5,0.4094734591746976
6,0.45269065663232727
7,0.4362235297229581
8,0.43391799042311663
9,0.4238821244863023
10,0.41856076777340645
11,0.41786849395912495
12,0.4136459608028181
13,0.4130473578887548
14,0.404841184191674
15,0.4048864536635758
16,0.40477453259576873
17,0.4053352564999337
18,0.411671265366618
19,0.4074952052039834
20,0.40774328268846755
21,0.40953470784214246
22,0.4059137567354738
23,0.4119991613308994
24,0.41312977018838715
25,0.40450718008420583
26,0.40319467706415285
27,0.4031312518441907
28,0.4034770106075149
29,0.4039567032765781
30,0.4046546459405203
