,0
0,5.601899767671646
1,4.502406306251287
2,4.023245030052941
3,5.170466935889662
4,3.9946362988941178
5,3.3753730107724986
6,3.008277495046528
7,4.002177961286813
8,3.218821161249459
9,3.4887200373894727
10,2.974255558848281
11,2.6499476814590897
12,2.8621855799438545
13,2.8468898612258178
14,2.550246693331798
15,2.7083194255455267
16,2.563540425160857
17,2.8023518671663075
18,2.443416992186779
19,2.468539054769688
20,2.447135224792833
21,2.4543592641552747
22,2.3071527316886247
23,2.513563993707622
24,2.5712392672349127
25,2.3660875505981385
26,2.353446111118224
27,2.227537343109871
28,2.416043660471525
29,2.3076158344348627
30,2.4433453661659437
