,0
0,22.932651321398126
1,21.398124467178175
2,20.460358056265985
3,19.096334185848253
4,18.840579710144926
5,18.32907075873828
6,16.19778346121057
7,15.856777493606138
8,16.28303495311168
9,15.089514066496164
10,15.004262574595055
11,14.236999147485081
12,12.531969309462916
13,13.29923273657289
14,12.872975277067349
15,13.29923273657289
16,12.020460358056265
17,12.020460358056265
18,12.27621483375959
19,12.446717817561808
20,12.27621483375959
21,11.84995737425405
22,10.571184995737426
23,11.423699914748507
24,10.912190963341859
25,10.82693947144075
26,11.167945439045184
27,9.377664109121909
28,9.803921568627452
29,11.253196930946292
30,9.462915601023019
