,0
0,0.4019327493048041
1,0.3537245983627958
2,0.3193975230231363
3,0.2930869428094809
4,0.27293753029231227
5,0.2563549953703959
6,0.24260176650441032
7,0.2301146372811704
8,0.21982307642105345
9,0.2107852781718785
10,0.20280796695224995
11,0.19572106003685888
12,0.1891568119984067
13,0.18320732354207975
14,0.17801637966694156
15,0.17300147875151722
16,0.16850696942251417
17,0.16431723306780802
18,0.16048772632840388
19,0.1568375886892587
20,0.15337940794626953
21,0.1502963905642584
22,0.1473283270384486
23,0.1445138392748559
24,0.14182813362327862
25,0.13935168767564646
26,0.13697394575794047
27,0.13472916730189913
28,0.1325747541928486
29,0.13054243763096082
30,0.12860287019903294
