,0
0,4.185947934437549
1,4.654831482578704
2,5.088111985661714
3,5.487590770044927
4,5.861639850495943
5,6.220318149151779
6,6.560578618485955
7,6.886466274061265
8,7.1914475076812865
9,7.484893499969129
10,7.769845198692041
11,8.046649108319796
12,8.29564517677424
13,8.560229326686233
14,8.800227580416946
15,9.050895482567359
16,9.280243797632554
17,9.504898302871286
18,9.718891254080372
19,9.933739477397035
20,10.139423441084757
21,10.358779424543808
22,10.565954415306765
23,10.747362168441335
24,10.931393738102987
25,11.131458631409801
26,11.299420528503129
27,11.49339111845567
28,11.672739528918065
29,11.823062306232417
30,12.002361759756404
