,0
0,12.248918850131568
1,8.276389956677448
2,6.366664729796876
3,5.065407038339859
4,5.755885727196693
5,5.04067352233284
6,11.12857881483798
7,11.573714541018722
8,13.865072912426106
9,6.122586062585103
10,3.66260814422885
11,7.199731773948389
12,16.076003838958744
13,7.501048081956654
14,7.4793136945229
15,5.233125590640923
16,6.55168293587607
17,11.960831767514048
18,8.518913985828553
19,16.897572046208456
20,7.683858945044294
21,14.073326660472372
22,10.361201179161027
23,8.000272812746585
24,8.791074551880342
25,13.56665549664942
26,11.703607951046564
27,4.978470976292435
28,6.4616412922937565
29,9.439326607475012
30,15.015516812793445
