,0
0,24.893435635123616
1,22.59164535379369
2,19.948849104859335
3,19.437340153452684
4,18.414322250639387
5,18.073316283034952
6,17.81756180733163
7,15.856777493606138
8,15.515771526001705
9,15.686274509803921
10,13.640238704177323
11,13.043478260869565
12,13.640238704177323
13,13.554987212276215
14,12.958226768968457
15,12.190963341858483
16,12.872975277067349
17,12.617220801364024
18,11.764705882352942
19,11.679454390451832
20,10.400682011935208
21,10.400682011935208
22,9.633418584825234
23,11.679454390451832
24,11.253196930946292
25,10.485933503836318
26,10.912190963341859
27,10.571184995737426
28,11.679454390451832
29,8.525149190110827
30,8.269394714407502
