,0
0,24.296675191815858
1,23.529411764705884
2,24.55242966751918
3,23.10315430520034
4,24.296675191815858
5,25.404944586530263
6,27.280477408354646
7,22.16538789428815
8,20.6308610400682
9,24.467178175618074
10,25.234441602728047
11,20.971867007672635
12,25.404944586530263
13,20.886615515771528
14,22.762148337595907
15,23.444160272804773
16,21.6538789428815
17,22.847399829497014
18,22.08013640238704
19,24.04092071611253
20,21.824381926683717
21,23.10315430520034
22,20.886615515771528
23,23.273657289002557
24,19.69309462915601
25,20.971867007672635
26,23.955669224211423
27,17.22080136402387
28,24.808184143222505
29,22.932651321398126
30,24.55242966751918
