,0
0,0.4975822738217464
1,0.4210226344728642
2,0.4038798473547682
3,0.40186124313776456
4,0.4038059016098681
5,0.47746089820010434
6,0.4136727024425267
7,0.43578037691464555
8,0.4338139042025443
9,0.4228289140924566
10,0.4196180019240063
11,0.41736970774545623
12,0.41451416481943276
13,0.41352805830620754
14,0.41147301933691244
15,0.4046137371217422
16,0.4054969838331198
17,0.41072994518553857
18,0.4064498835334828
19,0.4074483297582467
20,0.4124067091902212
21,0.40656996958810915
22,0.41102652774674436
23,0.4122886820948812
24,0.4042342954586254
25,0.41437850505975743
26,0.4044020461038032
27,0.40359515982245164
28,0.40373238648378706
29,0.4039484862536904
30,0.40460791836916177
