,0
0,3.910713798742953
1,3.716287307557185
2,4.404143165339176
3,3.2779870956965396
4,3.498178558767507
5,3.4819261982590106
6,2.784135216923825
7,2.4491280458114972
8,2.51514704854365
9,2.583970095121108
10,2.2737625042744485
11,2.405996227667755
12,2.5336790125606146
13,2.783130399561874
14,2.4124545857935686
15,2.2695997608490033
16,1.9782755564478862
17,1.9915418706524748
18,2.02670294276189
19,2.088618379369118
20,2.295144093950275
21,1.9027559221451615
22,1.9492399230554136
23,1.988528353517222
24,2.118596583545867
25,2.4840344655742923
26,2.0558838000713213
27,2.031333506559701
28,2.0625173306362674
29,1.8650832769129575
30,1.917082786892664
