,0
0,4.183981863239655
1,4.65851418690092
2,5.088267215292068
3,5.490741963022496
4,5.868442920148745
5,6.220356470380592
6,6.5609587658513036
7,6.883704630301868
8,7.184587607081614
9,7.483217502143879
10,7.763542053342796
11,8.042235634069172
12,8.310445256240277
13,8.554931190149079
14,8.812525489298837
15,9.034812804200694
16,9.2788147932967
17,9.510404386707238
18,9.723780518068317
19,9.946528890509317
20,10.153624384368621
21,10.347657593281093
22,10.557196580037946
23,10.763243771951627
24,10.925327750488504
25,11.121156900216173
26,11.331144579322562
27,11.465348622790128
28,11.649564808015864
29,11.828709565477036
30,12.03000832944696
