,0
0,3.02534004394495
1,3.4833131774533337
2,3.6212651117917765
3,3.6488587191526842
4,3.6398981629771083
5,3.597922261136923
6,3.7685946187374877
7,3.7787529151825208
8,3.8059804025793182
9,3.7917875450388854
10,3.776453116056907
11,3.7553438933871277
12,3.7351869045559405
13,3.7096251341628226
14,3.6851161783885202
15,3.821446552617132
16,3.8271091841008533
17,3.8082476779731755
18,3.7974127090802856
19,3.518182927528105
20,3.7603421722095285
21,3.75165790594764
22,3.8378372255722923
23,3.843334819546428
24,3.828713084605441
25,3.6738471156588566
26,3.806336031235833
27,3.795522318006338
28,3.6174363818714634
29,3.7732065668475623
30,3.756016893045684
