,0
0,24.722932651321397
1,21.568627450980394
2,22.932651321398126
3,24.978687127024724
4,23.870417732310315
5,23.870417732310315
6,18.925831202046037
7,22.59164535379369
8,21.312872975277067
9,18.840579710144926
10,23.785166240409207
11,24.296675191815858
12,22.932651321398126
13,25.575447570332482
14,24.978687127024724
15,23.18840579710145
16,23.529411764705884
17,21.057118499573743
18,21.73913043478261
19,25.404944586530263
20,22.762148337595907
21,24.296675191815858
22,21.824381926683717
23,23.273657289002557
24,19.69309462915601
25,25.49019607843137
26,22.335890878090368
27,21.824381926683717
28,25.14919011082694
29,23.614663256606992
30,24.893435635123616
