,0
0,12.853244530934406
1,7.972895062091963
2,6.029575392507646
3,5.582772962428686
4,6.468062513007847
5,5.393727523045285
6,9.855685541220629
7,10.277328308867126
8,11.133187769912878
9,7.754192488499387
10,11.121983703211386
11,4.621758375756838
12,9.81901522209496
13,4.522589064461427
14,5.026908869723957
15,13.209258105960032
16,10.306197308336246
17,8.33188744831252
18,14.5260772553336
19,9.3267358480713
20,9.40698571335645
21,9.24459271561677
22,11.599332243605327
23,11.451811337072536
24,7.43550351986926
25,5.180499802594262
26,11.055086565465244
27,10.243310059362075
28,8.328893074069585
29,10.626567091068978
30,7.813969451420412
