,0
0,3.6528480923609066
1,4.169858665319762
2,4.636030630128011
3,5.065192028886394
4,5.462210852107853
5,5.831974095697373
6,6.183015170933273
7,6.5079733645986115
8,6.841184288382017
9,7.136430787132178
10,7.413425761458147
11,7.70405615018697
12,7.969278466079209
13,8.231981493351883
14,8.51241384463096
15,8.710658637999346
16,8.95606474206075
17,9.209369255553739
18,9.418142810903264
19,9.611981773799423
20,9.84552324701345
21,10.062893282766236
22,10.247067966199307
23,10.463015276865411
24,10.636564551086089
25,10.827690056485942
26,11.014238061363868
27,11.206603084759987
28,11.357523997483504
29,11.542792448982162
30,11.739552606385006
